gene_id	gene_name	control_rep1	control_rep2	control_rep3	nilotinib_rep1	nilotinib_rep2	nilotinib_rep3
LOC102724861	LOC102724861	0.327494	0	0	0	0.323079	0
LOC102724862	LOC102724862	0.020539	0.07993	0	0	0.076158	0.054061
LOC102724863	LOC102724863	0	0	0	0	0	0
LOC102724864	LOC102724864	0	0.105364	0	0	0	0
LOC102724865	LOC102724865	0.143996	0.067645	0.219925	0.11978	0.160626	0.100705
LOC102724867	LOC102724867	0.098053	0.303544	0.197465	0.218199	0.055733	0.214684
LOC102724869	LOC102724869	0	0	0	0	0	0
LOC102724870	LOC102724870	1.233053	1.580165	2.66907	0	0	0
LOC102724871	LOC102724871	0	0	0	0	0	0
LOC102724872	LOC102724872	0.11862	0.092154	0.083753	0.060006	0.030868	0.010111
LOC102724873	LOC102724873	2.803874	2.87512	2.688985	3.167179	3.326871	4.363118
LOC102724874	LOC102724874	0	0	0	0	0	0
LOC102724876	LOC102724876	0	0	0	0	0	0
LOC102724877	LOC102724877	0	0	0	0	0	0
LOC102724878	LOC102724878	0	0	0	0	0	0
LOC102724879	LOC102724879	0	0	0	0	0	0
LOC102724880	LOC102724880	0	1.556162	2.129232	5.698567	3.882827	8.003531
LOC102724881	LOC102724881	0	0	0	0	0	0
LOC102724882	LOC102724882	4.644069	0	0	0	0	0
LOC102724883	LOC102724883	0.048721	0.060986	0	0.742184	0.430131	0.308453
LOC102724884	LOC102724884	12.01351	11.771384	12.28992	11.618447	10.867326	11.622719
LOC102724885	LOC102724885	0	0	0	0.375118	0	0
LOC102724887	LOC102724887	0	0	0	0	0	0
LOC102724888	LOC102724888	0	0	0	0	0	0
LOC102724889	LOC102724889	4.148911	3.137978	4.163442	4.260549	5.114879	5.132897
LOC102724890	LOC102724890	0	0	0	0	0	0
LOC102724891	LOC102724891	0	0	0	0	0	0
LOC102724892	LOC102724892	0	0	0	0	0	0
LOC102724893	LOC102724893	0	0.097896	0	0.170349	0.170957	0.080155
LOC102724894	LOC102724894	0	0	0.387797	0	0	0
LOC102724895	LOC102724895	0.060316	0	0	0.06549	0	0
LOC102724896	LOC102724896	0	0	0	0	0	0
LOC102724897	LOC102724897	0.089632	0.556178	0.735872	1.161711	0.96792	0.270427
LOC102724898	LOC102724898	0	0	0	0	0.139566	0
LOC102724899	LOC102724899	0	0	0.920525	0	0	0
LOC102724900	LOC102724900	0	0	0	0	0	0
LOC102724901	LOC102724901	0.129629	0	0	0	0.137194	0.124748
LOC102724902	LOC102724902	0	0	0	0	0	0
LOC102724903	LOC102724903	0	0	0	0	0	0
LOC102724904	LOC102724904	0	0	0	0	0	0
LOC102724905	LOC102724905	0	0	0.135855	0	0	0.133194
LOC102724906	LOC102724906	0	1.68446	0	0	0	0
LOC102724907	LOC102724907	0	0	0	0	0	0
LOC102724908	LOC102724908	176.917756	209.948987	243.802231	326.18698	354.324483	517.533916
LOC102724910	LOC102724910	0	0	0	0	0	0
LOC102724911	LOC102724911	0.410864	0.366568	0.12018	0.127497	0.128852	0.264436
LOC102724913	LOC102724913	0	0	0	0	0	0
LOC102724914	LOC102724914	4.360626	3.723946	0.62223	3.236597	0.592337	0
LOC102724915	LOC102724915	0	0	0	0	0	0
LOC102724916	LOC102724916	0	0	0.21138	0	0	0
LOC102724917	LOC102724917	34.064337	27.539682	34.716605	28.725812	28.815806	22.90246
LOC102724918	LOC102724918	0	0	0	0	0	0
LOC102724919	LOC102724919	0.141836	0.174228	0.146132	0	0	0
LOC102724920	LOC102724920	0	0	0	0	0	0
LOC102724921	LOC102724921	0.747071	0.776999	0.748771	1.033541	1.194492	1.141539
LOC102724923	LOC102724923	1.217669	1.570298	2.127831	1.114248	1.460314	1.151375
LOC102724924	LOC102724924	0	0	0	0	0	0
LOC102724925	LOC102724925	1.095078	2.787411	0	2.571157	6.235603	3.86611
LOC102724927	LOC102724927	0.015852	0	0	0	0	0
LOC102724929	LOC102724929	0	0	0	0	0	0
LOC102724930	LOC102724930	3.587456	4.004486	4.838944	5.590242	4.117287	6.057353
LOC102724932	LOC102724932	0	0	0	0	0	0
LOC102724933	LOC102724933	0	0	0	0	0	0
LOC102724934	LOC102724934	0	0	0	0	0	0
LOC102724935	LOC102724935	80.831525	76.947869	99.189029	68.320009	74.856848	68.289783
LOC102724936	LOC102724936	0	0	0	0	0	0
LOC102724938	LOC102724938	0	0	0	0	0	0
LOC102724939	LOC102724939	0	0	0	0	0	0
LOC102724940	LOC102724940	0	0	0	0.057941	0.176008	0
LOC102724942	LOC102724942	51.462912	59.489437	67.469772	31.000648	31.097033	25.229296
LOC102724943	LOC102724943	0	0	0.184092	0	0	0
LOC102724944	LOC102724944	0.09034	0.378442	0.338373	0.526049	0.100703	0.29253
LOC102724945	LOC102724945	0	0	0	0	0	0
LOC102724946	LOC102724946	0.581515	0	0	0	0	0
LOC102724947	LOC102724947	0	0	0	0	0	0
LOC102724948	LOC102724948	0	0	0	0	0	0
LOC102724949	LOC102724949	0	0	0	0	0	0
LOC102724950	LOC102724950	0	0	0	0	0	0
LOC102724951	LOC102724951	12.012685	14.625805	20.722685	13.928923	13.043665	16.034986
LOC102724952	LOC102724952	0	0	0	0	0	0
LOC102724953	LOC102724953	0	0	0	0	0	0
LOC102724954	LOC102724954	0	0	0	0	0	0
LOC102724955	LOC102724955	0	0	0	0	0	0
LOC102724957	LOC102724957	0	0	0	0	0	0
LOC102724958	LOC102724958	0	0	0	0	0	0
LOC102724959	LOC102724959	0	0	0	0	0	0
LOC102724960	LOC102724960	0	0	0	0	0	0
LOC102724963	LOC102724963	0	0	0	0	0	0
LOC102724964	LOC102724964	0	0	0	0	0	0
LOC102724965	LOC102724965	0.159226	0.160574	0.205696	0.45318	0.268315	0.367344
LOC102724966	LOC102724966	0	0	0	0	0	0
LOC102724967	LOC102724967	18.932331	24.56107	30.635394	11.81368	11.191676	12.130958
LOC102724968	LOC102724968	0	0	0	0	0	0
LOC102724970	LOC102724970	1.624709	0.78389	0.619238	0	0	0.34125
LOC102724971	LOC102724971	0	0.214236	0.181049	0	0	0
LOC102724972	LOC102724972	0	0	0	0	0	0
LOC102724973	LOC102724973	0	0	0	0	0	0.509398
LOC102724974	LOC102724974	0	0.164015	0	0	0	0
LOC102724975	LOC102724975	0	0	0	0	0	0
LOC102724976	LOC102724976	0	0.300617	0.184876	0	0	0
LOC113230	LOC113230	3.466922	2.871667	4.329224	5.500191	6.314284	6.346208
LOC115110	LOC115110	0.248645	0.534838	0.208922	0.368337	0.263087	0.193134
LOC128322	LOC128322	0	0	0	0	0	0
LOC143666	LOC143666	4.046746	3.954663	4.961441	6.799589	7.648403	8.94584
LOC145474	LOC145474	0	0	0	0	0	0.019776
LOC145783	LOC145783	1.321782	1.876765	2.222354	1.674723	2.1295	2.627717
LOC145845	LOC145845	0.01044	0	0	0	0	0
LOC146481	LOC146481	0	0	0	0	0	0
LOC146880	LOC146880	13.730479	13.449919	18.514642	19.157468	18.316951	18.100228
LOC147004	LOC147004	0	0	0	0	0	0
LOC148413	LOC148413	38.357995	37.678205	40.842833	22.241568	24.330976	29.640925
LOC148696	LOC148696	0.035931	0.030046	0.029312	0.058945	0.064897	0.081638
LOC149134	LOC149134	0.49822	0.333709	0.169686	0.833594	0.073924	0.428567
LOC149351	LOC149351	4.871469	4.684977	4.226247	8.747569	8.592356	8.870429
LOC149684	LOC149684	0	0	0	0	0	0
LOC149950	LOC149950	0.049143	0.43056	0.201098	0.320807	0.271097	0.466448
LOC150051	LOC150051	0	0.063691	0	0	0	0
LOC150776	LOC150776	16.992158	19.883692	21.390579	18.097717	15.863067	21.39703
LOC150935	LOC150935	0	0	0	0	0	0
LOC151174	LOC151174	9.021885	6.983779	8.559537	1.432306	1.427842	1.839081
LOC151760	LOC151760	0.154502	0.038826	0.063134	0.539716	0.344302	0.699725
LOC152225	LOC152225	0.047768	0.020072	0.064989	0	0	0
LOC152586	LOC152586	0	0	0	0	0	0
LOC153684	LOC153684	2.166249	2.785637	3.63582	8.068638	10.856401	12.143837
LOC154761	LOC154761	6.359042	8.309296	9.901373	9.163988	9.044368	7.651027
LOC154872	LOC154872	0.07085	0	0	0	0	0
LOC155060	LOC155060	2.065589	1.961667	2.437785	1.444443	1.286108	1.916494
LOC158434	LOC158434	0	0	0	0	0	0
LOC158960	LOC158960	6.543634	5.667407	6.360147	5.490181	3.725994	3.999337
LOC166994	LOC166994	0.152372	0.073943	0.227165	0.077234	0.197968	0.207117
LOC1720	LOC1720	0	0.101896	0	0	0.045035	0
LOC200772	LOC200772	0	0	0	0	0	0
LOC201651	LOC201651	0	0	0	0	0	0
LOC202181	LOC202181	1.100737	1.256213	1.378961	0.903685	1.449988	1.608172
LOC220729	LOC220729	17.23559	16.188558	20.455141	26.090278	19.750266	26.994487
LOC254896	LOC254896	0.903354	1.207983	0.64546	0.539357	0.292643	0.441078
LOC255187	LOC255187	0.149144	0	0	0	0.081167	0.152623
LOC256880	LOC256880	1.570813	1.5839	1.957254	1.212575	1.541242	1.397642
LOC257358	LOC257358	2.012476	1.750704	2.633954	0.381606	0.390328	0.559346
LOC257396	LOC257396	2.584109	2.69022	2.815171	4.077042	3.53252	3.426283
LOC283028	LOC283028	0	0	0	0.014101	0.057951	0
LOC283045	LOC283045	0	0	0	0	0	0
LOC283070	LOC283070	0	0	0	0	0	0
LOC283177	LOC283177	0.011498	0.014508	0	0	0	0
LOC283214	LOC283214	0	0	0	0	0	0
LOC283482	LOC283482	0	0	0	0	0	0
LOC283585	LOC283585	0	0	0	0	0	0
LOC283682	LOC283682	0	0	0	0	0	0
LOC283683	LOC283683	3.104419	3.884585	4.393904	1.518451	1.747948	1.819332
LOC283693	LOC283693	0.924497	0.776159	0.587183	0.629162	0.460425	0.987348
LOC283731	LOC283731	0	0	0	0	0	0
LOC283788	LOC283788	23.287176	23.034738	23.835295	29.837292	26.609407	25.928456
LOC283854	LOC283854	0	0	0	0	0	0
LOC283887	LOC283887	1.991392	2.843147	2.613191	5.955101	7.827576	5.396627
LOC283922	LOC283922	4.060775	3.998657	4.774691	3.4476	2.536898	3.752397
LOC284009	LOC284009	0.092251	0.343267	0.189382	0.099592	0	0.462499
LOC284023	LOC284023	3.534405	3.490745	3.759531	1.611931	1.543029	2.636511
LOC284240	LOC284240	0.013759	0.034758	0.02806	0.015087	0.007767	0.007645
LOC284344	LOC284344	0	0	0	0	0.021908	0.042739
LOC284379	LOC284379	0	0	0	0	0	0
LOC284395	LOC284395	0	0.015477	0	0	0	0
LOC284412	LOC284412	0	0.017247	0.181367	0.044927	0.046182	0.015089
LOC284454	LOC284454	10.085961	8.668659	12.583664	9.817879	8.394465	12.711225
LOC284561	LOC284561	4.719884	5.968523	5.083998	0.194159	0.199923	0.302738
LOC284578	LOC284578	0	0.034181	0.013825	0.02968	0	0
LOC284581	LOC284581	1.008725	1.238343	1.077266	0.605682	0.42591	0.758717
LOC284600	LOC284600	0.574034	0.628737	0.519227	0.427223	0.561274	0.562838
LOC284648	LOC284648	0.023235	0	0.189781	0.050801	0	0.025294
LOC284801	LOC284801	0	0.037765	0	0.032809	0	0.032437
LOC284825	LOC284825	0	0	0	0	0	0
LOC284837	LOC284837	2.772994	2.608385	2.192557	2.817922	2.405873	2.135272
LOC284865	LOC284865	0	0	0	0	0	0
LOC284889	LOC284889	5.840671	6.573588	6.009674	2.21737	1.927085	4.534085
LOC284898	LOC284898	0	0	0	0	0	0
LOC284933	LOC284933	0	0	0	0	0	0
LOC285000	LOC285000	0.123669	0.404555	0.101021	0.027031	0	0
LOC285043	LOC285043	0.074266	0.031147	0.025277	0.216438	0.110704	0.026898
LOC285074	LOC285074	14.532888	12.747853	14.212847	10.665202	9.229226	9.130224
LOC285095	LOC285095	0.0308	0	0.062928	0	0	0
LOC285389	LOC285389	0	0	0	0	0.207971	0.192843
LOC285556	LOC285556	0.031395	0.025256	0.005819	0.018791	0.012918	0.003188
LOC285593	LOC285593	0	0.047125	0	0	0	0
LOC285638	LOC285638	0.038292	0.034556	0.083659	0.006	0	0.042626
LOC285692	LOC285692	0	0	0	0	0	0
LOC285762	LOC285762	0.026604	0.011196	0.018088	0	0	0.019659
LOC285768	LOC285768	0	0	0	0	0	0
LOC285819	LOC285819	0.027644	0	0.024598	0.041241	0	0
LOC286083	LOC286083	0	0	0	0	0	0
LOC286178	LOC286178	0	0	0	0	0	0
LOC286186	LOC286186	0	0	0	0	0	0
LOC286189	LOC286189	0	0	0	0	0	0
LOC286190	LOC286190	0.008239	0.020848	0.008402	0.009031	0.018576	0.018304
LOC286359	LOC286359	0	0	0.016554	0	0	0
LOC286367	LOC286367	0	0	0	0	0	0.240678
LOC286437	LOC286437	3.590219	2.849532	3.026453	5.283806	4.630289	5.17588
LOC339166	LOC339166	0	0.046067	0.149262	0.020003	0.061533	0.020025
LOC339192	LOC339192	4.754746	4.361733	6.63629	1.154482	1.536451	1.605573
LOC339240	LOC339240	0	0	0	0	0.022182	0
LOC339260	LOC339260	0.474639	0.338122	0.48626	0.147046	0.296267	0.209816
LOC339298	LOC339298	0	0	0	0	0	0
LOC339539	LOC339539	0.027076	0.017074	0.027623	0	0	0.044752
LOC339593	LOC339593	0	0	0	0	0	0
LOC339622	LOC339622	0.023164	0	0	0.012689	0	0
LOC339803	LOC339803	0	0	0.012652	0	0	0
LOC339862	LOC339862	0.453235	0.848755	0.756656	1.173173	1.174044	1.059109
LOC339874	LOC339874	0.132821	0.188332	0.254131	0.163548	0.261023	0.09112
LOC339978	LOC339978	0	0	0	0	0	0
LOC340073	LOC340073	0.105036	0	0.03062	0.147855	0.067461	0.066014
LOC340074	LOC340074	0.04801	0.020173	0	0	0	0
LOC340090	LOC340090	0	0	0	0	0	0
LOC340113	LOC340113	0.016316	0	0.066598	0	0	0.017916
LOC340508	LOC340508	0.085424	0.089769	0	0.01559	0.016009	0
LOC341056	LOC341056	0	0	0	0	0	0
LOC344887	LOC344887	0.254146	0.263891	0.320324	0.16368	0.067215	0.263101
LOC344967	LOC344967	0.02111	0.132904	0.150992	0.092447	0.118237	0.207553
LOC345051	LOC345051	0.069649	0	0.07111	0	0	0
LOC374443	LOC374443	2.791485	3.178481	3.46419	6.037927	5.127422	4.769528
LOC374890	LOC374890	0	0	0	0.036713	0	0
LOC375196	LOC375196	0	0	0	0	0	0
LOC387720	LOC387720	0	0	0	0	0	0
LOC388210	LOC388210	0.297871	0.18799	0.364567	0.141454	0.100721	0.098955
LOC388242	LOC388242	0.03517	0	0	0.012815	0.026232	0
LOC388282	LOC388282	0	0.034665	0	0	0	0
LOC388406	LOC388406	0	0	0	0	0	0.053393
LOC388436	LOC388436	0.532748	0.330636	0	0	0.383705	0
LOC388456	LOC388456	0	0	0	0	0	0
LOC388499	LOC388499	0.08535	0.080631	0.08733	0.116811	0.144006	0.326869
LOC388553	LOC388553	2.077879	2.294113	3.152034	0	0	0.067848
LOC388692	LOC388692	0.188963	0.268776	0.291654	0.344737	0.427714	0.347002
LOC388780	LOC388780	0	0	0	0	0	0
LOC388813	LOC388813	0.318632	0.342093	0.512085	0	0	0.048215
LOC388820	LOC388820	0.017558	0	0	0	0	0
LOC388849	LOC388849	0.033108	0.16692	0.320959	0.051009	0	0.163547
LOC388906	LOC388906	1.049564	0.549701	0.804046	0.19102	0.260127	0.630111
LOC389033	LOC389033	0	0	0	0	0	0
LOC389199	LOC389199	0	0	0	0	0	0
LOC389273	LOC389273	0	0	0	0	0	0
LOC389332	LOC389332	0	0	0	0	0	0
LOC389602	LOC389602	0	0	0	0	0	0
LOC389607	LOC389607	0.734306	0.812339	0.636064	0.486595	0.647688	0.460804
LOC389641	LOC389641	8.974184	9.506482	10.69116	2.884637	2.641125	3.531872
LOC389705	LOC389705	0.216816	0.163367	0.177365	0.047229	0.191965	0.138271
LOC389765	LOC389765	0.949034	1.004199	1.293369	1.806375	1.92459	1.703112
LOC389831	LOC389831	7.781106	7.70793	9.353555	6.008393	5.29295	6.840151
LOC389834	LOC389834	7.788386	8.565324	9.56027	7.802112	7.775399	10.225531
LOC389895	LOC389895	0.435975	0.584558	0.356253	0.126958	0.032418	0.125649
LOC389906	LOC389906	16.73253	15.290968	16.93769	32.723814	31.64055	31.424751
LOC390705	LOC390705	0.169304	0	0	0	0	0
LOC390877	LOC390877	0	0	0	0	0	0
LOC390937	LOC390937	1.478872	1.984772	1.415045	2.101148	1.488101	0.910675
LOC390956	LOC390956	0	0	0	0	0	0
LOC391722	LOC391722	0	0	0	0	0	0
LOC392196	LOC392196	0	0	0	0	0	0
LOC392232	LOC392232	0	0	0	0.013075	0.026668	0.026021
LOC392288	LOC392288	0	0	0	0	0	0
LOC392364	LOC392364	0.304567	0.3821	0.544792	0.207526	0.126764	0.122078
LOC392452	LOC392452	0	0	0	0	0	0
LOC399815	LOC399815	4.34161	4.349415	4.213924	2.311333	2.871929	3.740411
LOC399900	LOC399900	1.402573	1.463676	1.779312	3.616294	3.368802	4.095143
LOC400043	LOC400043	0.755175	1.013395	0.79683	0.522662	0.590855	0.902117
LOC400499	LOC400499	0.213113	0.269641	0.372768	0.083328	0.051323	0.100428
LOC400548	LOC400548	0.081722	0.041203	0.083392	0.053671	0.018357	0
LOC400553	LOC400553	0.017325	0.010937	0	0.009495	0	0
LOC400622	LOC400622	0	0	0	0	0	0
LOC400655	LOC400655	18.758218	19.917637	27.496859	20.241937	20.028401	20.812221
LOC400685	LOC400685	1.190749	1.106087	0.991191	0.411643	0.387283	1.067518
LOC400743	LOC400743	0.093157	0.231052	0	0.201108	0.200832	1.399697
LOC400748	LOC400748	0.038393	0	0	0	0	0
LOC400768	LOC400768	22.416177	23.921914	29.890583	14.668763	14.464634	13.355586
LOC400863	LOC400863	0.313064	0.323008	0.450074	1.386817	1.16809	1.284656
LOC400891	LOC400891	0	0	0.005954	0	0	0.013033
LOC400927	LOC400927	10.702905	8.823043	15.123857	13.895671	13.921322	13.125706
LOC400940	LOC400940	0	0	0	0	0	0
LOC401010	LOC401010	0.034539	0	0	0	0.038907	0.025444
LOC401098	LOC401098	0.653559	1.013172	1.694704	2.326136	2.879323	2.625301
LOC401127	LOC401127	0.307943	0.23268	0.188601	0	0.04601	0.179391
LOC401177	LOC401177	0	0	0	0	0	0
LOC401242	LOC401242	0.857161	1.038913	1.092911	1.149176	1.321086	0.95966
LOC401286	LOC401286	0	0	0	0	0.013595	0
LOC401296	LOC401296	0	0	0	0	0	0
LOC401312	LOC401312	3.982175	4.931423	6.520744	0.602199	0.605034	0.67412
LOC401320	LOC401320	3.750198	4.556543	4.587509	7.142919	6.95204	6.863714
LOC401324	LOC401324	0	0	0	0	0	0
LOC401357	LOC401357	0	0	0	0	0	0
LOC401442	LOC401442	0	0	0	0	0	0
LOC401463	LOC401463	0	0	0	0	0	0
LOC401480	LOC401480	0.071163	0.119407	0.145315	0.025929	0.026534	0.077421
LOC401497	LOC401497	0	0	0	0	0	0
LOC401557	LOC401557	0	0	0	0	0	0
LOC401589	LOC401589	0	0	0	0	0	0
LOC407835	LOC407835	0	0	0.019915	0.021353	0	0
LOC439951	LOC439951	0.262041	0	0	0.094994	0.145734	0.526186
LOC439994	LOC439994	16.686634	20.381941	22.281743	13.715572	13.967179	15.908408
LOC440040	LOC440040	0	0	0	0	0.016664	0
LOC440157	LOC440157	19.486013	20.210627	21.692858	12.421266	13.857983	17.969434
LOC440173	LOC440173	0.42228	0.327558	0.41433	1.635581	1.788979	1.123653
LOC440243	LOC440243	0	0	0.009327	0.009083	0	0
LOC440292	LOC440292	0	0	0	0	0	0
LOC440300	LOC440300	4.181154	4.266188	5.525733	4.03535	5.245457	7.113445
LOC440311	LOC440311	3.045369	2.814029	4.077045	3.2228	4.03412	4.626628
LOC440313	LOC440313	0	0	0	0	0	0
LOC440337	LOC440337	0	0	0	0	0	0
LOC440354	LOC440354	4.497777	4.152863	3.446802	1.720918	1.703705	2.204151
LOC440386	LOC440386	0.259375	0.083901	0.191809	0.255676	0.289674	0.400379
LOC440390	LOC440390	0.022322	0.065777	0.045524	0	0	0
LOC440434	LOC440434	9.978739	10.237328	13.824604	9.781223	9.959727	10.57825
LOC440461	LOC440461	0	0	0.063233	0	0.023137	0.022551
LOC440518	LOC440518	0	0	0	0	0	0
LOC440570	LOC440570	1.923069	1.92881	2.104476	0.081284	0.158529	0.270966
LOC440602	LOC440602	0.027258	0	0	0	0	0
LOC440700	LOC440700	0.059909	0.112937	0.152993	0.29435	0.300542	0.064676
LOC440742	LOC440742	0	0	0	0	0	0
LOC440895	LOC440895	0	0	0	0	0	0
LOC440910	LOC440910	14.274157	18.577758	27.880299	16.165814	16.821262	26.817755
LOC440934	LOC440934	0	0	0	0	0	0
LOC441052	LOC441052	0.019336	0.078992	0.091365	0.045554	0.285697	0.115045
LOC441081	LOC441081	0.272954	0.300055	0.459673	0.686253	0.552396	0.53586
LOC441124	LOC441124	11.944431	18.099399	21.490426	16.020647	18.546461	28.373454
LOC441155	LOC441155	1.52112	1.773179	1.807119	1.886814	1.632616	1.675895
LOC441179	LOC441179	0	0	0	0	0	0
LOC441204	LOC441204	0.291418	0.78636	0.637443	0.250421	0.349825	0.272739
LOC441242	LOC441242	6.929633	8.525247	9.590296	6.645032	6.566101	8.534022
LOC441454	LOC441454	1.799816	1.563581	2.739096	0.557554	0.984978	1.495465
LOC441455	LOC441455	0.102945	0	0.168132	0.045038	0	0
LOC441493	LOC441493	0.040633	0.051248	0.06909	0.326327	0.365658	0.298486
LOC441528	LOC441528	23.157146	24.869298	24.34383	43.124051	42.246366	47.396008
LOC441601	LOC441601	6.653486	6.296272	6.217826	4.269347	4.265272	5.120736
LOC441666	LOC441666	5.270633	4.393421	5.786119	2.849288	2.896282	3.335661
LOC441728	LOC441728	0	0	0	0.047921	0	0
LOC441956	LOC441956	0	0	0	0	0	0
LOC442028	LOC442028	0.713842	0.877748	0.92276	0.670618	0.561131	1.109217
LOC442132	LOC442132	0.031509	0.099304	0.080379	0.086234	0	0.017312
LOC493754	LOC493754	5.217736	6.004058	5.609372	4.006734	3.947554	5.641481
LOC494127	LOC494127	0	0	0	0	0	0.057437
LOC494141	LOC494141	0.088722	0.044774	0.054326	0.019418	0.019927	0
LOC497256	LOC497256	16.946086	4.644859	18.33875	12.942007	11.371114	11.367339
LOC541473	LOC541473	0.700776	0.86087	1.324848	0.798765	0.761583	1.42607
LOC550113	LOC550113	0	0	0	0	0	0
LOC550643	LOC550643	9.336709	9.563423	10.930863	4.412135	7.143459	6.130225
LOC553103	LOC553103	1.758301	1.655623	2.134486	4.110848	4.194044	3.144658
LOC554206	LOC554206	2.511344	2.363566	3.359373	1.892758	2.173817	3.043804
LOC554223	LOC554223	0	0	0	0.326499	0.416053	0.985337
LOC595101	LOC595101	9.190692	8.983481	8.659702	3.430913	3.564323	4.437162
LOC606724	LOC606724	1.229786	0.238783	1.451654	0.90531	0.909421	0.750906
LOC613037	LOC613037	10.045061	12.493814	12.972289	7.939885	7.679502	13.103866
LOC613038	LOC613038	0.03517	0	0	0.012815	0.026232	0
LOC641367	LOC641367	0.046806	0.073821	0.167109	0.141013	0.158115	0.206781
LOC641515	LOC641515	0	0	0.070351	0.037554	0	0
LOC641746	LOC641746	0.032492	0	0.066394	0	0	0
LOC642131	LOC642131	0	0	0	0	0	0
LOC642236	LOC642236	9.716249	8.807191	8.76143	9.27568	7.281759	6.812503
LOC642249	LOC642249	0.982208	0.420267	0.756558	1.338271	1.372103	1.440797
LOC642361	LOC642361	16.02947	16.699612	17.167325	16.567924	13.913037	17.568473
LOC642366	LOC642366	0	0	0	0	0	0
LOC642423	LOC642423	12.410632	12.60359	9.746798	1.609363	2.842221	5.644884
LOC642441	LOC642441	0.866031	0.647004	1.095975	1.129708	0.793013	1.147094
LOC642643	LOC642643	0.081367	0.089927	0.072276	0	0	0.106381
LOC642648	LOC642648	0	0	0	0	0	0
LOC642846	LOC642846	5.245605	5.664435	7.204753	3.442592	2.475069	4.422353
LOC642852	LOC642852	8.744821	8.504816	9.119444	14.298638	12.934324	12.146691
LOC642934	LOC642934	0	0	0	0	0.020051	0
LOC643072	LOC643072	3.727695	4.316732	5.266199	4.322211	5.420795	4.729377
LOC643327	LOC643327	0	0	0	0	0.826054	0
LOC643355	LOC643355	0	0	0	0	0	0
LOC643387	LOC643387	0	0	0	0	0	0
LOC643406	LOC643406	0.088431	0.117123	0.2127	0.009202	0.065579	0.060165
LOC643441	LOC643441	0.01491	0.0376	0.015213	0	0	0
LOC643486	LOC643486	0	0	0	0	0	0
LOC643711	LOC643711	0	0	0	0	0	0
LOC643733	LOC643733	0	0	0	0	0	0
LOC643770	LOC643770	0.145876	0.206772	0.111658	0.319236	0.18413	0.17977
LOC643797	LOC643797	0	0.027752	0.022504	0	0	0.048066
LOC643802	LOC643802	0	0	0	0	0	0
LOC643923	LOC643923	0	0	0	0	0	0
LOC644070	LOC644070	0	0	0	0	0	0
LOC644083	LOC644083	0	0	0.014087	0	0	0.01521
LOC644086	LOC644086	0.279643	0	0	0	0.279204	0.953401
LOC644090	LOC644090	0	0	0	0	0	0
LOC644145	LOC644145	3.234112	1.39991	4.297722	0.244114	0.234234	0
LOC644172	LOC644172	0	0	0	0.066786	0	0
LOC644189	LOC644189	0	0	0	0	0	0
LOC644249	LOC644249	1.420079	1.403079	1.853205	1.729179	1.842805	2.080465
LOC644554	LOC644554	0	0	0	0	0	0
LOC644656	LOC644656	6.231367	6.278013	7.129214	5.737927	7.009575	9.81527
LOC644662	LOC644662	0.029891	0	0.122136	0	0	0
LOC644669	LOC644669	0	0	0	0	0	0
LOC644717	LOC644717	0	0	0	0	0	0
LOC644794	LOC644794	7.811815	11.291296	11.405694	8.025438	7.44714	10.779594
LOC644919	LOC644919	2.017965	2.643583	2.990018	4.042267	2.798291	2.496707
LOC644936	LOC644936	0	0	0	0	0	0
LOC644961	LOC644961	2.333957	2.330417	2.32005	1.434919	1.649048	2.563882
LOC645177	LOC645177	0	0	0	0	0	0
LOC645188	LOC645188	0	0.086568	0	0	0	0
LOC645202	LOC645202	0	0.111732	0.215043	0	0.04709	0.046114
LOC645321	LOC645321	0	0	0	0	0	0
LOC645485	LOC645485	0	0	0	0.048357	0	0.048212
LOC645513	LOC645513	11.975652	11.539055	14.427876	7.455167	7.056166	9.956754
LOC645638	LOC645638	0	0.200158	0.082541	0.174155	0.349339	0.163606
LOC645752	LOC645752	0.029892	0.025153	0.020325	0.010919	0.01123	0.022058
LOC645769	LOC645769	0.509464	0.691771	0.173639	0.739971	1.034208	0.631923
LOC645967	LOC645967	0.296345	0.902807	0.686095	0.764277	0.661727	0.717821
LOC646021	LOC646021	0	0	0	0	0	0
LOC646034	LOC646034	0	0	0	0	0	0
LOC646127	LOC646127	0.328485	0.267867	0.281007	0.197384	0.262657	0.339864
LOC646214	LOC646214	0.342429	0.455369	0.59635	0.418725	0.492186	0.445914
LOC646278	LOC646278	2.14299	2.003501	1.989883	0.58241	1.040685	1.608339
LOC646471	LOC646471	3.482632	3.876858	4.134648	3.291639	3.32053	3.98419
LOC646513	LOC646513	0.067483	0.084134	0.89874	0.073177	0	0.069633
LOC646588	LOC646588	0.052878	0.066505	0.340775	0.269464	0.059062	0.054627
LOC646626	LOC646626	0.350376	0.367194	0.400104	0.161319	0.182543	0.479481
LOC646652	LOC646652	0.520172	0.643355	1.167067	1.64651	0.855704	0.89746
LOC646670	LOC646670	0	0	0	0	0	0
LOC646719	LOC646719	29.035681	32.681985	37.174071	28.293537	28.367376	33.371508
LOC646730	LOC646730	0.047658	0.059669	0.097499	0.103732	0	0.100702
LOC646736	LOC646736	0	0	0	0	0	0
LOC646743	LOC646743	0	0	0	0	0	0
LOC646762	LOC646762	19.918093	20.767458	21.628548	6.78692	6.723458	8.906377
